"CATCH_COMP_ID","EVENT_ID","RACE_CODE","SPECIES_NAME_FIELD","COMMON_NAME","SCIENTIFIC_NAME","SCAL_SIZE_CLASS","CONDITION_CODE_RII","COUNT","SAMPLE_WT_KG","SAMPLE_TYPE","SAMPLER","BASKET_ID"
5725000,"2017D06047","441","longnose skate egg case","longnose skate egg case","raja rhina egg case",,"99",1,0.050000,"1","JDM, NWN, MMB, SRW",
5725001,"2017D06048","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","1","01",10,3.100000,"1","JDM, NWN, MMB, SRW",
5725002,"2017D06048","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","1","01",3,0.800000,"1","JDM, NWN, MMB, SRW",
5725003,"2017D06048","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",3,0.190000,"1","JDM, NWN, MMB, SRW",
5725004,"2017D06048","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus",,"52",1,0.080000,"1","JDM, NWN, MMB, SRW",
5725005,"2017D06048","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus",,"99",,0.970000,"1","JDM, NWN, MMB, SRW",
5725006,"2017D06048","99997","unsorted catch and debris","unsorted catch and debris",,,,,36.720000,"1","JDM, NWN, MMB, SRW",
5725007,"2017D06048","80160","sunflower sea star","sunflower sea star","Pycnopodia helianthoides",,,1,1.110000,"1","JDM, NWN, MMB, SRW",
5725008,"2017D06048","68560","crab, Tanner, bairdi","crab, Tanner, bairdi","Chionoecetes bairdi",,,1,0.730000,"1","JDM, NWN, MMB, SRW",
5725009,"2017D06048","99997","unsorted catch and debris","unsorted catch and debris",,,,,29.600000,"1","JDM, NWN, MMB, SRW",
5725010,"2017D06048","99997","unsorted catch and debris","unsorted catch and debris",,,,,26.340000,"1","JDM, NWN, MMB, SRW",
5725011,"2017D06048","99997","unsorted catch and debris","unsorted catch and debris",,,,,40.420000,"1","JDM, NWN, MMB, SRW",
5725012,"2017D06048","99997","unsorted catch and debris","unsorted catch and debris",,,,,23.480000,"1","JDM, NWN, MMB, SRW",
5725013,"2017D06048","99997","unsorted catch and debris","unsorted catch and debris",,,,,11.200000,"2","JDM, NWN, MMB, SRW",
5725014,"2017D06048","435","Sandpaper Skate","Sandpaper Skate","Bathyraja interrupta",,,1,2.400000,"1","JDM, NWN, MMB, SRW",
5725015,"2017D06048","68560","crab, Tanner, bairdi","crab, Tanner, bairdi","Chionoecetes bairdi",,,5,0.010000,"2","JDM, NWN, MMB, SRW",
5725016,"2017D06049","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","1","01",10,2.800000,"1","JDM, NWN, MMB, SRW",
5725017,"2017D06049","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","1","01",9,2.970000,"1","JDM, NWN, MMB, SRW",
5725018,"2017D06049","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",10,0.190000,"1","JDM, NWN, MMB, SRW",
5725019,"2017D06049","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",5,0.050000,"1","JDM, NWN, MMB, SRW",
5725020,"2017D06049","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus",,"99",,1.340000,"1","JDM, NWN, MMB, SRW",
5725021,"2017D06049","80160","sunflower sea star","sunflower sea star","Pycnopodia helianthoides",,,1,1.220000,"1","JDM, NWN, MMB, SRW",
5725022,"2017D06049","99997","unsorted catch and debris","unsorted catch and debris",,,,,7.180000,"1","JDM, NWN, MMB, SRW",
5725023,"2017D06049","99997","unsorted catch and debris","unsorted catch and debris",,,,,19.900000,"1","JDM, NWN, MMB, SRW",
5725024,"2017D06049","99997","unsorted catch and debris","unsorted catch and debris",,,,,14.460000,"1","JDM, NWN, MMB, SRW",
5725025,"2017D06050","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",1,0.010000,"1","JDM, NWN, MMB, SRW",
5725026,"2017D06050","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus",,"99",,0.220000,"1","JDM, NWN, MMB, SRW",
5725027,"2017D06050","99997","unsorted catch and debris","unsorted catch and debris",,,,,10.800000,"1","JDM, NWN, MMB, SRW",
5725028,"2017D06050","80160","sunflower sea star","sunflower sea star","Pycnopodia helianthoides",,,1,1.260000,"1","JDM, NWN, MMB, SRW",
5725029,"2017D06050","68560","crab, Tanner, bairdi","crab, Tanner, bairdi","Chionoecetes bairdi",,,54,0.080000,"2","JDM, NWN, MMB, SRW",
5725030,"2017D06050","99997","unsorted catch and debris","unsorted catch and debris",,,,,4.950000,"2","JDM, NWN, MMB, SRW",
5725031,"2017D06050","99997","unsorted catch and debris","unsorted catch and debris",,,,,8.940000,"1","JDM, NWN, MMB, SRW",
5725032,"2017D06050","435","Sandpaper Skate","Sandpaper Skate","Bathyraja interrupta",,,6,8.240000,"1","JDM, NWN, MMB, SRW",
5725033,"2017D06050","436","sandpaper skate egg case","sandpaper skate egg case","Bathyraja interrupta egg case",,,3,0.010000,"1","JDM, NWN, MMB, SRW",
5725034,"2017D06050","78403","octopus, North Pacific","octopus, North Pacific","Enteroctopus dofleini",,,1,0.030000,"1","JDM, NWN, MMB, SRW",
5725035,"2017D06051","99997","unsorted catch and debris","unsorted catch and debris",,,,,13.940000,"1","JDM, NWN, MMB, SRW",
5725036,"2017D06051","68560","crab, Tanner, bairdi","crab, Tanner, bairdi","Chionoecetes bairdi",,,14,0.194000,"2","JDM, NWN, MMB, SRW",
5725037,"2017D06051","99997","unsorted catch and debris","unsorted catch and debris",,,,,17.980000,"1","JDM, NWN, MMB, SRW",
5725038,"2017D06051","99997","unsorted catch and debris","unsorted catch and debris",,,,,4.400000,"2","JDM, NWN, MMB, SRW",
5725039,"2017D06052","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","1","01",10,2.750000,"1","JDM, NWN, MMB, SRW",
5725040,"2017D06052","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","1","01",6,1.250000,"1","JDM, NWN, MMB, SRW",
5725041,"2017D06052","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",9,0.244000,"1","JDM, NWN, MMB, SRW",
5725042,"2017D06052","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",11,0.354000,"1","JDM, NWN, MMB, SRW",
5725043,"2017D06052","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus",,"99",,2.720000,"1","JDM, NWN, MMB, SRW",
5725044,"2017D06052","99997","unsorted catch and debris","unsorted catch and debris",,,,,11.520000,"1","JDM, NWN, MMB, SRW",
5725045,"2017D06052","80160","sunflower sea star","sunflower sea star","Pycnopodia helianthoides",,,2,1.560000,"1","JDM, NWN, MMB, SRW",
5725046,"2017D06052","68560","crab, Tanner, bairdi","crab, Tanner, bairdi","Chionoecetes bairdi",,,8,0.020000,"2","JDM, NWN, MMB, SRW",
5725047,"2017D06052","435","Sandpaper Skate","Sandpaper Skate","Bathyraja interrupta",,,2,3.940000,"1","JDM, NWN, MMB, SRW",
5725048,"2017D06052","99997","unsorted catch and debris","unsorted catch and debris",,,,,9.120000,"1","JDM, NWN, MMB, SRW",
5725049,"2017D06052","99997","unsorted catch and debris","unsorted catch and debris",,,,,4.240000,"2","JDM, NWN, MMB, SRW",
5725050,"2017D06052","441","longnose skate egg case","longnose skate egg case","raja rhina egg case",,"01",1,0.100000,"1","JDM, NWN, MMB, SRW",
5725051,"2017D06053","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","1","01",10,1.940000,"1","JDM, NWN, MMB, SRW",
5725052,"2017D06053","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","1","01",30,5.680000,"1","JDM, NWN, MMB, SRW",
5725053,"2017D06053","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","1","01",9,1.400000,"1","JDM, NWN, MMB, SRW",
5725054,"2017D06053","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",164,8.360000,"1","JDM, NWN, MMB, SRW",
5725055,"2017D06053","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",31,1.450000,"1","JDM, NWN, MMB, SRW",
5725056,"2017D06053","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",10,0.680000,"1","JDM, NWN, MMB, SRW",
5725057,"2017D06053","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus",,"52",2,0.150000,"1","JDM, NWN, MMB, SRW",
5725058,"2017D06053","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus",,"99",,2.440000,"1","JDM, NWN, MMB, SRW",
5725059,"2017D06053","99997","unsorted catch and debris","unsorted catch and debris",,,,,12.160000,"1","JDM, NWN, MMB, SRW",
5725060,"2017D06053","80160","sunflower sea star","sunflower sea star","Pycnopodia helianthoides",,,2,2.940000,"1","JDM, NWN, MMB, SRW",
5725061,"2017D06053","68560","crab, Tanner, bairdi","crab, Tanner, bairdi","Chionoecetes bairdi",,,28,1.370000,"2","JDM, NWN, MMB, SRW",
5725062,"2017D06053","435","Sandpaper Skate","Sandpaper Skate","Bathyraja interrupta",,,1,2.320000,"1","JDM, NWN, MMB, SRW",
5725063,"2017D06053","99997","unsorted catch and debris","unsorted catch and debris",,,,,9.740000,"2","JDM, NWN, MMB, SRW",
5725064,"2017D06053","99997","unsorted catch and debris","unsorted catch and debris",,,,,12.340000,"1","JDM, NWN, MMB, SRW",
5725065,"2017D06053","10130","sole, flathead","sole, flathead","Hippoglossoides elassodon",,,9,1.260000,"1","JDM, NWN, MMB, SRW",
5725066,"2017D06053","10200","sole, rex","sole, rex","Glyptocephalus zachirus",,,1,0.030000,"1","JDM, NWN, MMB, SRW",
5725067,"2017D06053","10110","flounder, arrowtooth","flounder, arrowtooth","Reinhardtius stomias",,,1,0.070000,"1","JDM, NWN, MMB, SRW",
5725068,"2017D06056","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","1","01",30,6.740000,"1","JDM, NWN, MMB, SRW",
5725069,"2017D06056","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","1","01",10,2.640000,"1","JDM, NWN, MMB, SRW",
5725070,"2017D06056","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","1","01",26,0.620000,"1","JDM, NWN, MMB, SRW",
5725071,"2017D06056","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",10,0.160000,"1","JDM, NWN, MMB, SRW",
5725072,"2017D06056","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",31,0.840000,"1","JDM, NWN, MMB, SRW",
5725073,"2017D06056","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",112,2.670000,"1","JDM, NWN, MMB, SRW",
5725074,"2017D06056","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus",,"52",2,0.260000,"1","JDM, NWN, MMB, SRW",
5725075,"2017D06056","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus",,"99",,2.620000,"1","JDM, NWN, MMB, SRW",
5725076,"2017D06056","99997","unsorted catch and debris","unsorted catch and debris",,,,,27.300000,"1","JDM, NWN, MMB, SRW",
5725077,"2017D06056","68560","crab, Tanner, bairdi","crab, Tanner, bairdi","Chionoecetes bairdi",,,3,0.130000,"2","JDM, NWN, MMB, SRW",
5725078,"2017D06056","68020","crab, Dungeness","crab, Dungeness","Cancer magister",,,1,0.120000,"1","JDM, NWN, MMB, SRW",
5725079,"2017D06056","99997","unsorted catch and debris","unsorted catch and debris",,,,,9.020000,"2","JDM, NWN, MMB, SRW",
5725080,"2017D06056","99997","unsorted catch and debris","unsorted catch and debris",,,,,20.040000,"1","JDM, NWN, MMB, SRW",
5725081,"2017D06056","99997","unsorted catch and debris","unsorted catch and debris",,,,,11.320000,"1","JDM, NWN, MMB, SRW",
5725082,"2017D06056","10130","sole, flathead","sole, flathead","Hippoglossoides elassodon",,,6,0.540000,"1","JDM, NWN, MMB, SRW",
5725083,"2017D06056","10200","sole, rex","sole, rex","Glyptocephalus zachirus",,,4,0.050000,"1","JDM, NWN, MMB, SRW",
5725084,"2017D06056","10180","sole, dover","sole, dover","Microstomus pacificus",,,2,0.050000,"1","JDM, NWN, MMB, SRW",
5725085,"2017D06056","21740","pollock, walleye","pollock, walleye","Theragra chalcogramma",,,1,0.010000,"1","JDM, NWN, MMB, SRW",
5725086,"2017D06056","10130","sole, flathead","sole, flathead","Hippoglossoides elassodon",,,1,0.020000,"1","JDM, NWN, MMB, SRW",
5725087,"2017D06057","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","1","01",3,0.590000,"1","JDM, NWN, MMB, SRW",
5725088,"2017D06057","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",119,1.640000,"1","JDM, NWN, MMB, SRW",
5725089,"2017D06057","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",10,0.145000,"1","JDM, NWN, MMB, SRW",
5725090,"2017D06057","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",30,0.421000,"1","JDM, NWN, MMB, SRW",
5725091,"2017D06057","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus",,"99",,2.380000,"1","JDM, NWN, MMB, SRW",
5725092,"2017D06057","99997","unsorted catch and debris","unsorted catch and debris",,,,,18.760000,"1","JDM, NWN, MMB, SRW",
5725093,"2017D06057","68560","crab, Tanner, bairdi","crab, Tanner, bairdi","Chionoecetes bairdi",,,30,0.210000,"2","JDM, NWN, MMB, SRW",
5725094,"2017D06057","99997","unsorted catch and debris","unsorted catch and debris",,,,,15.220000,"1","JDM, NWN, MMB, SRW",
5725095,"2017D06057","99997","unsorted catch and debris","unsorted catch and debris",,,,,7.640000,"2","JDM, NWN, MMB, SRW",
5725096,"2017D06057","21720","cod, Pacific (gray)","cod, Pacific (gray)","Gadus macrocephalus",,,1,0.570000,"1","JDM, NWN, MMB, SRW",
5725097,"2017D06057","10200","sole, rex","sole, rex","Glyptocephalus zachirus",,,1,0.030000,"1","JDM, NWN, MMB, SRW",
5725098,"2017D06057","10110","flounder, arrowtooth","flounder, arrowtooth","Reinhardtius stomias",,,1,0.020000,"1","JDM, NWN, MMB, SRW",
5725099,"2017D06057","10250","sole, sand","sole, sand","Psettichthys melanostictus",,,1,0.020000,"1","JDM, NWN, MMB, SRW",
5725100,"2017D06057","10130","sole, flathead","sole, flathead","Hippoglossoides elassodon",,,26,1.450000,"1","JDM, NWN, MMB, SRW",
5725101,"2017D06057","10180","sole, dover","sole, dover","Microstomus pacificus",,,17,0.530000,"1","JDM, NWN, MMB, SRW",
5725102,"2017D06057","441","longnose skate egg case","longnose skate egg case","raja rhina egg case",,"99",1,0.040000,"1","JDM, NWN, MMB, SRW",
5725103,"2017D06058","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","1","01",10,2.510000,"1","JDM, NWN, MMB, SRW",
5725104,"2017D06058","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","1","01",11,2.040000,"1","JDM, NWN, MMB, SRW",
5725105,"2017D06058","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",10,0.570000,"1","JDM, NWN, MMB, SRW",
5725106,"2017D06058","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",32,1.460000,"1","JDM, NWN, MMB, SRW",
5725107,"2017D06058","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",30,2.110000,"1","JDM, NWN, MMB, SRW",
5725108,"2017D06058","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus",,"52",1,0.130000,"1","JDM, NWN, MMB, SRW",
5725109,"2017D06058","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus",,"99",,10.900000,"1","JDM, NWN, MMB, SRW",
5725110,"2017D06058","99997","unsorted catch and debris","unsorted catch and debris",,,,,19.040000,"1","JDM, NWN, MMB, SRW",
5725111,"2017D06058","68560","crab, Tanner, bairdi","crab, Tanner, bairdi","Chionoecetes bairdi",,,2,0.070000,"2","JDM, NWN, MMB, SRW",
5725112,"2017D06058","10285","flounder, Alaska plaice","flounder, Alaska plaice","Pleuronectes quadrituberculatus",,,1,0.700000,"1","JDM, NWN, MMB, SRW",
5725113,"2017D06058","10130","sole, flathead","sole, flathead","Hippoglossoides elassodon",,,2,0.050000,"1","JDM, NWN, MMB, SRW",
5725114,"2017D06058","10180","sole, dover","sole, dover","Microstomus pacificus",,,1,0.020000,"1","JDM, NWN, MMB, SRW",
5725115,"2017D06058","99997","unsorted catch and debris","unsorted catch and debris",,,,,24.160000,"1","JDM, NWN, MMB, SRW",
5725116,"2017D06058","99997","unsorted catch and debris","unsorted catch and debris",,,,,16.560000,"1","JDM, NWN, MMB, SRW",
5725117,"2017D06058","99997","unsorted catch and debris","unsorted catch and debris",,,,,5.800000,"2","JDM, NWN, MMB, SRW",
5725118,"2017D06059","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","1","01",1,0.190000,"1","JDM, NWN, MMB, SRW",
5725119,"2017D06059","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",30,0.155000,"1","JDM, NWN, MMB, SRW",
5725120,"2017D06059","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",10,0.040000,"1","JDM, NWN, MMB, SRW",
5725121,"2017D06059","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",109,0.378000,"1","JDM, NWN, MMB, SRW",
5725122,"2017D06059","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",6,0.060000,"1","JDM, NWN, MMB, SRW",
5725123,"2017D06059","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus",,"99",,0.230000,"1","JDM, NWN, MMB, SRW",
5725124,"2017D06059","99997","unsorted catch and debris","unsorted catch and debris",,,,,18.800000,"1","JDM, NWN, MMB, SRW",
5725125,"2017D06059","68560","crab, Tanner, bairdi","crab, Tanner, bairdi","Chionoecetes bairdi",,,5,0.020000,"2","JDM, NWN, MMB, SRW",
5725126,"2017D06059","10285","flounder, Alaska plaice","flounder, Alaska plaice","Pleuronectes quadrituberculatus",,,1,0.920000,"1","JDM, NWN, MMB, SRW",
5725127,"2017D06059","99997","unsorted catch and debris","unsorted catch and debris",,,,,19.960000,"1","JDM, NWN, MMB, SRW",
5725128,"2017D06059","99997","unsorted catch and debris","unsorted catch and debris",,,,,16.560000,"1","JDM, NWN, MMB, SRW",
5725129,"2017D06059","99997","unsorted catch and debris","unsorted catch and debris",,,,,3.490000,"2","JDM, NWN, MMB, SRW",
5725130,"2017D06059","421","Big skate egg case","Big skate egg case","Raja binoculata egg case",,"01",2,0.730000,"1","JDM, NWN, MMB, SRW",
5725131,"2017D06059","421","Big skate egg case","Big skate egg case","Raja binoculata egg case",,"99",2,0.400000,"1","JDM, NWN, MMB, SRW",
5725132,"2017D06059","10200","sole, rex","sole, rex","Glyptocephalus zachirus",,,3,0.070000,"1","JDM, NWN, MMB, SRW",
5725133,"2017D06059","10260","sole, rock","sole, rock","Paraplagusia bilineata",,,3,0.150000,"1","JDM, NWN, MMB, SRW",
5725134,"2017D06059","10180","sole, dover","sole, dover","Microstomus pacificus",,,7,0.170000,"1","JDM, NWN, MMB, SRW",
5725135,"2017D06059","10130","sole, flathead","sole, flathead","Hippoglossoides elassodon",,,22,0.320000,"1","JDM, NWN, MMB, SRW",
5725136,"2017D06059","441","longnose skate egg case","longnose skate egg case","raja rhina egg case",,"99",1,0.030000,"1","JDM, NWN, MMB, SRW",
5725137,"2017D06060","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus",,"99",,0.680000,"1","JDM, NWN, MMB, SRW",
5725138,"2017D06060","99997","unsorted catch and debris","unsorted catch and debris",,,,,24.800000,"1","JDM, NWN, MMB, SRW",
5725139,"2017D06060","68560","crab, Tanner, bairdi","crab, Tanner, bairdi","Chionoecetes bairdi",,,13,0.525000,"2","JDM, NWN, MMB, SRW",
5725140,"2017D06060","99997","unsorted catch and debris","unsorted catch and debris",,,,,7.380000,"2","JDM, NWN, MMB, SRW",
5725141,"2017D06060","30051","rougheye rockfish","rougheye rockfish","Sebastes aleutianus",,,1,0.030000,"1","JDM, NWN, MMB, SRW",
5725142,"2017D06060","99997","unsorted catch and debris","unsorted catch and debris",,,,,28.700000,"1","JDM, NWN, MMB, SRW",
5725143,"2017D06060","99997","unsorted catch and debris","unsorted catch and debris",,,,,29.860000,"1","JDM, NWN, MMB, SRW",
5725144,"2017D06060","420","skate, big","skate, big","Raja binoculata",,,1,0.070000,"1","JDM, NWN, MMB, SRW",
5725145,"2017D06060","68020","crab, Dungeness","crab, Dungeness","Cancer magister",,,1,0.160000,"1","JDM, NWN, MMB, SRW",
5725146,"2017D06060","99997","unsorted catch and debris","unsorted catch and debris",,,,,10.600000,"1","JDM, NWN, MMB, SRW",
5725147,"2017D06060","10220","flounder, starry","flounder, starry","Platichthys stellatus",,,2,4.220000,"1","JDM, NWN, MMB, SRW",
5725148,"2017D06060","10285","flounder, Alaska plaice","flounder, Alaska plaice","Pleuronectes quadrituberculatus",,,2,3.920000,"1","JDM, NWN, MMB, SRW",
5725149,"2017D06060","10180","sole, dover","sole, dover","Microstomus pacificus",,,8,0.220000,"1","JDM, NWN, MMB, SRW",
5725150,"2017D06060","10200","sole, rex","sole, rex","Glyptocephalus zachirus",,,4,0.080000,"1","JDM, NWN, MMB, SRW",
5725151,"2017D06060","10250","sole, sand","sole, sand","Psettichthys melanostictus",,,1,0.020000,"1","JDM, NWN, MMB, SRW",
5725152,"2017D06060","10130","sole, flathead","sole, flathead","Hippoglossoides elassodon",,,10,1.380000,"1","JDM, NWN, MMB, SRW",
5725153,"2017D06060","10260","sole, rock","sole, rock","Paraplagusia bilineata",,,2,0.350000,"1","JDM, NWN, MMB, SRW",
5725154,"2017D06060","10210","sole, yellowfin","sole, yellowfin","Limanda aspera",,,1,0.300000,"1","JDM, NWN, MMB, SRW",
5725155,"2017D06061","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","1","01",1,0.490000,"1","JDM, NWN, MMB, SRW",
5725156,"2017D06061","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus",,"99",,0.028000,"1","JDM, NWN, MMB, SRW",
5725157,"2017D06061","99997","unsorted catch and debris","unsorted catch and debris",,,,,22.660000,"1","JDM, NWN, MMB, SRW",
5725158,"2017D06061","68560","crab, Tanner, bairdi","crab, Tanner, bairdi","Chionoecetes bairdi",,,2,0.110000,"2","JDM, NWN, MMB, SRW",
5725159,"2017D06061","99997","unsorted catch and debris","unsorted catch and debris",,,,,12.840000,"2","JDM, NWN, MMB, SRW",
5725160,"2017D06061","99997","unsorted catch and debris","unsorted catch and debris",,,,,30.160000,"1","JDM, NWN, MMB, SRW",
5725161,"2017D06061","99997","unsorted catch and debris","unsorted catch and debris",,,,,27.280000,"1","JDM, NWN, MMB, SRW",
5725162,"2017D06061","99997","unsorted catch and debris","unsorted catch and debris",,,,,33.340000,"1","JDM, NWN, MMB, SRW",
5725163,"2017D06061","10180","sole, dover","sole, dover","Microstomus pacificus",,,1,0.040000,"1","JDM, NWN, MMB, SRW",
5725164,"2017D06062","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","1","01",4,1.480000,"1","JDM, NWN, MMB, SRW",
5725165,"2017D06062","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",2,0.001000,"1","JDM, NWN, MMB, SRW",
5725166,"2017D06062","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus",,"52",1,0.200000,"1","JDM, NWN, MMB, SRW",
5725167,"2017D06062","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus",,"99",,4.320000,"1","JDM, NWN, MMB, SRW",
5725168,"2017D06062","99997","unsorted catch and debris","unsorted catch and debris",,,,,27.360000,"1","JDM, NWN, MMB, SRW",
5725169,"2017D06062","68560","crab, Tanner, bairdi","crab, Tanner, bairdi","Chionoecetes bairdi",,,8,0.210000,"2","JDM, NWN, MMB, SRW",
5725170,"2017D06062","99997","unsorted catch and debris","unsorted catch and debris",,,,,6.380000,"2","JDM, NWN, MMB, SRW",
5725171,"2017D06062","99997","unsorted catch and debris","unsorted catch and debris",,,,,36.520000,"1","JDM, NWN, MMB, SRW",
5725172,"2017D06062","99997","unsorted catch and debris","unsorted catch and debris",,,,,8.360000,"1","JDM, NWN, MMB, SRW",
5725173,"2017D06062","68020","crab, Dungeness","crab, Dungeness","Cancer magister",,,1,0.200000,"1","JDM, NWN, MMB, SRW",
5725174,"2017D06062","21740","pollock, walleye","pollock, walleye","Theragra chalcogramma",,,2,0.030000,"1","JDM, NWN, MMB, SRW",
5725175,"2017D06062","10285","flounder, Alaska plaice","flounder, Alaska plaice","Pleuronectes quadrituberculatus",,,2,2.620000,"1","JDM, NWN, MMB, SRW",
5725176,"2017D06062","10220","flounder, starry","flounder, starry","Platichthys stellatus",,,2,1.240000,"1","JDM, NWN, MMB, SRW",
5725177,"2017D06062","10130","sole, flathead","sole, flathead","Hippoglossoides elassodon",,,1,0.340000,"1","JDM, NWN, MMB, SRW",
5725178,"2017D06062","10200","sole, rex","sole, rex","Glyptocephalus zachirus",,,1,0.030000,"1","JDM, NWN, MMB, SRW",
5725179,"2017D06062","10180","sole, dover","sole, dover","Microstomus pacificus",,,1,0.030000,"1","JDM, NWN, MMB, SRW",
5725180,"2017D06063","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus",,"99",,0.180000,"1","JDM, NWN, MMB, SRW",
5725181,"2017D06063","99997","unsorted catch and debris","unsorted catch and debris",,,,,25.740000,"1","JDM, NWN, MMB, SRW",
5725182,"2017D06063","68560","crab, Tanner, bairdi","crab, Tanner, bairdi","Chionoecetes bairdi",,,1,0.010000,"2","JDM, NWN, MMB, SRW",
5725183,"2017D06063","99997","unsorted catch and debris","unsorted catch and debris",,,,,24.580000,"1","JDM, NWN, MMB, SRW",
5725184,"2017D06063","99997","unsorted catch and debris","unsorted catch and debris",,,,,28.660000,"1","JDM, NWN, MMB, SRW",
5725185,"2017D06063","99997","unsorted catch and debris","unsorted catch and debris",,,,,24.860000,"1","JDM, NWN, MMB, SRW",
5725186,"2017D06063","99997","unsorted catch and debris","unsorted catch and debris",,,,,30.040000,"1","JDM, NWN, MMB, SRW",
5725187,"2017D06063","99997","unsorted catch and debris","unsorted catch and debris",,,,,27.880000,"1","JDM, NWN, MMB, SRW",
5725188,"2017D06063","99997","unsorted catch and debris","unsorted catch and debris",,,,,36.620000,"1","JDM, NWN, MMB, SRW",
5725189,"2017D06063","99997","unsorted catch and debris","unsorted catch and debris",,,,,39.860000,"1","JDM, NWN, MMB, SRW",
5725190,"2017D06063","99997","unsorted catch and debris","unsorted catch and debris",,,,,29.800000,"1","JDM, NWN, MMB, SRW",
5725191,"2017D06063","99997","unsorted catch and debris","unsorted catch and debris",,,,,31.140000,"1","JDM, NWN, MMB, SRW",
5725192,"2017D06063","99997","unsorted catch and debris","unsorted catch and debris",,,,,23.080000,"1","JDM, NWN, MMB, SRW",
5725193,"2017D06063","99997","unsorted catch and debris","unsorted catch and debris",,,,,31.150000,"1","JDM, NWN, MMB, SRW",
5725194,"2017D06063","99997","unsorted catch and debris","unsorted catch and debris",,,,,26.250000,"1","JDM, NWN, MMB, SRW",
5725195,"2017D06063","99997","unsorted catch and debris","unsorted catch and debris",,,,,32.250000,"1","JDM, NWN, MMB, SRW",
5725196,"2017D06063","99997","unsorted catch and debris","unsorted catch and debris",,,,,15.300000,"2","JDM, NWN, MMB, SRW",
5725197,"2017D06063","99997","unsorted catch and debris","unsorted catch and debris",,,,,39.400000,"1","JDM, NWN, MMB, SRW",
